%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565344458338690674,92676,1565344458283611967,map,1.0341091156,0.223663330078,0.0,0.0,0.0,0.625045990066,0.780587926055
1565344458405329320,92677,1565344458350263998,map,1.03063392639,0.22324180603,0.0,0.0,0.0,0.625180256775,0.780480394717
1565344458471772133,92678,1565344458416363009,map,1.02766132355,0.224767684937,0.0,0.0,0.0,0.624952699637,0.780662618047
1565344458538030049,92679,1565344458483017123,map,1.02495098114,0.224006652832,0.0,0.0,0.0,0.625515284555,0.780211912744
1565344458604832393,92680,1565344458549873842,map,1.02124786377,0.226470947266,0.0,0.0,0.0,0.625191142455,0.780471674948
1565344458671650570,92681,1565344458616362436,map,1.01830005646,0.226252555847,0.0,0.0,0.0,0.625463291411,0.780253594095
1565344458745401559,92682,1565344458684951811,map,1.01564979553,0.22804069519,0.0,0.0,0.0,0.625251616236,0.78042322902
1565344458811785414,92683,1565344458752035300,map,1.01295661926,0.228510856628,0.0,0.0,0.0,0.625267478352,0.780410520505
1565344458878439580,92684,1565344458818434154,map,1.00952339172,0.230352401733,0.0,0.0,0.0,0.6249397639,0.780672973463
1565344458945476611,92685,1565344458884867592,map,1.00612163544,0.230557441711,0.0,0.0,0.0,0.625025238952,0.780604541797
1565344459012225518,92686,1565344458951591029,map,1.00322246552,0.231369018555,0.0,0.0,0.0,0.625013979194,0.780613557282
1565344459078419580,92687,1565344459018245717,map,0.999647140503,0.231925964355,0.0,0.0,0.0,0.625061762478,0.780575296232
1565344459145636872,92688,1565344459085175352,map,0.996073722839,0.232526779175,0.0,0.0,0.0,0.625033753476,0.780597724194
1565344459211160257,92689,1565344459151605456,map,0.99311542511,0.232785224915,0.0,0.0,0.0,0.625048176816,0.780586175037
1565344459277764528,92690,1565344459218237488,map,0.990092277527,0.233581542969,0.0,0.0,0.0,0.625022447288,0.780606777056
1565344459345028851,92691,1565344459284850248,map,0.986671447754,0.233320236206,0.0,0.0,0.0,0.62517313915,0.780486096023
