%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1565344458364284997,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458414280362,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458464225258,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458514266299,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458564356820,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458614310726,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458664275518,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458715228434,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458765229945,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458815183955,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458865240466,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458915196976,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344458965270882,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459015423382,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459065699841,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459115196924,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459165670674,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459215257549,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459265238695,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459315236768,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459365216976,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459415684945,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459465336872,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459515245518,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459565219892,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459615351767,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565344459665628017,1550.0,1550.0,1550.0,1550.0,0.0,0.0
