%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1565342400243038491,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400360724741,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400410839949,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400535592918,-0.0,-0.0,0.0,0.0,0.0,0.337223917246
1565342400637176511,-0.0,-0.0,0.0,0.0,0.0,0.429470121861
1565342400745505053,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400795659584,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400845648074,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400895685938,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342400946284480,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401085116980,-0.0,-0.0,0.0,0.0,0.0,0.429470121861
1565342401189476615,-0.0,-0.0,0.0,0.0,0.0,0.0930437073112
1565342401293537188,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401343227657,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401393538021,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401443582240,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401493891980,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401543796198,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401593987396,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401644794636,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401694679480,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401745194011,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401800726927,-0.0,-0.0,0.0,0.0,0.0,0.0
1565342401907752240,0.28381088376,-0.0,0.0,0.0,0.0,0.0
1565342402037306823,0.28381088376,-0.0,0.0,0.0,0.0,0.0
1565342402087148594,0.28381088376,-0.0,0.0,0.0,0.0,0.0
1565342402190340000,0.272952735424,-0.0,0.0,0.0,0.0,0.0
1565342402239215938,0.272952735424,-0.0,0.0,0.0,0.0,0.0
1565342402289099740,0.272952735424,-0.0,0.0,0.0,0.0,0.0
1565342402413305156,0.598504900932,-0.0,0.0,0.0,0.0,0.0
1565342402516723750,0.761313140392,-0.0,0.0,0.0,0.0,0.0
1565342402567077500,0.761313140392,-0.0,0.0,0.0,0.0,0.0
1565342402617509844,0.761313140392,-0.0,0.0,0.0,0.0,0.0
1565342402668570469,0.761313140392,-0.0,0.0,0.0,0.0,0.0
1565342402718247656,0.761313140392,-0.0,0.0,0.0,0.0,0.0
1565342402825299583,0.772139191628,-0.0,0.0,0.0,0.0,0.0
1565342402937596354,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342402989892865,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403105075208,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403158082448,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403193724375,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403244653542,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403295583802,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403343794323,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342403469557135,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403518850156,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403569298593,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403619403593,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403669591093,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403720385677,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403770327552,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403823841302,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403873050625,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403920910677,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342403970787447,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342404020744218,0.804713666439,-0.0,0.0,0.0,0.0,0.0
1565342404157106458,0.815571844578,-0.0,0.0,0.0,0.0,0.0
1565342404293569947,0.772139191628,-0.0,0.0,0.0,0.0,0.207006245852
1565342404398757760,0.761313140392,-0.0,0.0,0.0,0.0,0.239548608661
1565342404501294531,0.761313140392,-0.0,0.0,0.0,0.0,0.0
1565342404608919010,0.782997310162,-0.0,0.0,0.0,0.0,0.0
1565342404732872551,0.7938554883,-0.0,0.0,0.0,0.0,0.0
