%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565343622266635472,80135,1565343622211104578,map,1.15803337097,0.0341930389404,0.0,0.0,0.0,-0.217203126685,0.976126427139
1565343622332491774,80136,1565343622277515828,map,1.16201210022,0.0348024368286,0.0,0.0,0.0,-0.218819812875,0.975765284017
1565343622399052868,80137,1565343622344123015,map,1.16391277313,0.0347270965576,0.0,0.0,0.0,-0.219701663785,0.975567106318
1565343622466533858,80138,1565343622410928692,map,1.16698741913,0.0356645584106,0.0,0.0,0.0,-0.221086535125,0.97525419455
1565343622532515056,80139,1565343622477465098,map,1.16888427734,0.0355319976807,0.0,0.0,0.0,-0.22232823802,0.974971873737
1565343622606045837,80140,1565343622546400880,map,1.17217540741,0.0362453460693,0.0,0.0,0.0,-0.223619542609,0.974676510522
1565343622673424639,80141,1565343622613235411,map,1.17466545105,0.0370302200317,0.0,0.0,0.0,-0.224816832778,0.974401042538
1565343622742682555,80142,1565343622683063484,map,1.17776298523,0.0374803543091,0.0,0.0,0.0,-0.226141054291,0.974094566027
1565343622806024795,80143,1565343622746340619,map,1.1793384552,0.036847114563,0.0,0.0,0.0,-0.226792907574,0.973943005044
1565343622874180108,80144,1565343622813144525,map,1.18242835999,0.0375261306763,0.0,0.0,0.0,-0.228584689337,0.973524031445
1565343622939285889,80145,1565343622879367754,map,1.18538188934,0.0380887985229,0.0,0.0,0.0,-0.229416474463,0.973328352225
1565343623005223649,80146,1565343622945885254,map,1.18876934052,0.0385303497314,0.0,0.0,0.0,-0.231081629271,0.972934366036
1565343623073336982,80147,1565343623012520463,map,1.19044971466,0.0388917922974,0.0,0.0,0.0,-0.23217636049,0.972673705633
1565343623140051462,80148,1565343623079169629,map,1.19440174103,0.0400409698486,0.0,0.0,0.0,-0.234420565883,0.972135277773
1565343623208448284,80149,1565343623146460775,map,1.19698810577,0.0400285720825,0.0,0.0,0.0,-0.237109646945,0.971482895025
1565343623274040159,80150,1565343623213170202,map,1.19945526123,0.0410175323486,0.0,0.0,0.0,-0.240790222803,0.970577183228
1565343623338714482,80151,1565343623279272858,map,1.20243263245,0.0413265228271,0.0,0.0,0.0,-0.244719090776,0.969594021542
1565343623405400420,80152,1565343623345888900,map,1.20394325256,0.0415086746216,0.0,0.0,0.0,-0.24984736498,0.968285233912
1565343623472208493,80153,1565343623412498588,map,1.20668506622,0.0415439605713,0.0,0.0,0.0,-0.25596304927,0.966686566271
1565343623538995680,80154,1565343623479109108,map,1.20908069611,0.0420665740967,0.0,0.0,0.0,-0.263174355451,0.964748287707
1565343623605372711,80155,1565343623545806140,map,1.2122926712,0.0428676605225,0.0,0.0,0.0,-0.27225842402,0.962224168554
1565343623672401566,80156,1565343623612821869,map,1.21528816223,0.0421571731567,0.0,0.0,0.0,-0.282085562531,0.959389251249
1565343623741607659,80157,1565343623682061088,map,1.21706676483,0.0419893264771,0.0,0.0,0.0,-0.292790645555,0.956176572541
1565343623809339013,80158,1565343623746483952,map,1.2184753418,0.0418758392334,0.0,0.0,0.0,-0.304515561089,0.952507361155
1565343623873285420,80159,1565343623812511296,map,1.22314167023,0.0425872802734,0.0,0.0,0.0,-0.317926799378,0.948115262105
1565343623940464222,80160,1565343623879627754,map,1.22524261475,0.0423145294189,0.0,0.0,0.0,-0.331471101472,0.943465372385
1565343624007465211,80161,1565343623946288014,map,1.22848796844,0.042932510376,0.0,0.0,0.0,-0.34652753202,0.938039801689
1565343624072611461,80162,1565343624012920254,map,1.23078727722,0.0423183441162,0.0,0.0,0.0,-0.362150887059,0.932119485368
1565343624140855003,80163,1565343624079782442,map,1.2338180542,0.0421924591064,0.0,0.0,0.0,-0.378881716845,0.925445106228
1565343624206141722,80164,1565343624146205879,map,1.23534202576,0.0419235229492,0.0,0.0,0.0,-0.396284143448,0.918127920092
1565343624272530784,80165,1565343624212505098,map,1.23840904236,0.0415744781494,0.0,0.0,0.0,-0.414827198569,0.909900211742
1565343624339960315,80166,1565343624279122337,map,1.24018287659,0.0410842895508,0.0,0.0,0.0,-0.433599396234,0.901105744952
1565343624407033597,80167,1565343624346020306,map,1.24188041687,0.0397968292236,0.0,0.0,0.0,-0.452817996018,0.891602973572
1565343624472673544,80168,1565343624412504681,map,1.24522686005,0.0399503707886,0.0,0.0,0.0,-0.47245497559,0.881354807124
