%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565344083410201911,87052,1565344083350001850,map,0.649073600769,0.00639629364014,0.0,0.0,0.0,0.980176813295,0.198124745248
1565344083476500765,87053,1565344083416639350,map,0.648488044739,0.00665283203125,0.0,0.0,0.0,0.979913055057,0.199425185292
1565344083543101598,87054,1565344083483296641,map,0.646969795227,0.00460815429688,0.0,0.0,0.0,0.97980083284,0.199975818455
1565344083610559567,87055,1565344083549955808,map,0.646695137024,0.00419807434082,0.0,0.0,0.0,0.979562873913,0.201138201371
1565344083676640505,87056,1565344083616655912,map,0.64515209198,0.00340461730957,0.0,0.0,0.0,0.979405450212,0.201903353354
1565344083746095244,87057,1565344083686145183,map,0.643743515015,0.00152111053467,0.0,0.0,0.0,0.979343860905,0.20220188453
1565344083812104932,87058,1565344083751454141,map,0.643490791321,0.00215148925781,0.0,0.0,0.0,0.979136339617,0.203204400647
1565344083877328577,87059,1565344083816946849,map,0.641781806946,2.00271606445e-05,0.0,0.0,0.0,0.978944658683,0.204125831868
1565344083944355088,87060,1565344083883261902,map,0.642702102661,-0.00130844116211,0.0,0.0,0.0,0.978693014493,0.205328963817
1565344084010567744,87061,1565344083950340860,map,0.641443252563,-0.001296043396,0.0,0.0,0.0,0.978451461746,0.206476964832
1565344084076789827,87062,1565344084016846537,map,0.639478683472,-0.00393676757812,0.0,0.0,0.0,0.978418688233,0.206632210743
1565344084143553629,87063,1565344084083277787,map,0.639520645142,-0.00410652160645,0.0,0.0,0.0,0.978130478856,0.207992226615
1565344084209668213,87064,1565344084150140964,map,0.637636184692,-0.00520324707031,0.0,0.0,0.0,0.978002353651,0.208593854784
1565344084276265400,87065,1565344084216606745,map,0.636403083801,-0.0059814453125,0.0,0.0,0.0,0.977834114474,0.209381098888
1565344084346099984,87066,1565344084283990547,map,0.636555671692,-0.00666999816895,0.0,0.0,0.0,0.977605598816,0.210445463633
1565344084410272431,87067,1565344084350419870,map,0.635404586792,-0.00808620452881,0.0,0.0,0.0,0.977444706812,0.211191489235
1565344084477048890,87068,1565344084417162943,map,0.635047912598,-0.00872993469238,0.0,0.0,0.0,0.977247178344,0.212103636034
1565344084544108161,87069,1565344084483862474,map,0.633830070496,-0.0104122161865,0.0,0.0,0.0,0.977140277127,0.212595575722
1565344084610629358,87070,1565344084550520964,map,0.632917404175,-0.0107345581055,0.0,0.0,0.0,0.976879064621,0.213792640438
1565344084677460140,87071,1565344084617357891,map,0.632249832153,-0.0101709365845,0.0,0.0,0.0,0.976625149843,0.214949567794
1565344084744894202,87072,1565344084683889193,map,0.63006401062,-0.0128402709961,0.0,0.0,0.0,0.976603518256,0.215047827541
1565344084810352379,87073,1565344084750431849,map,0.629155158997,-0.0132961273193,0.0,0.0,0.0,0.976512835035,0.215459237473
1565344084877244046,87074,1565344084817297578,map,0.628852844238,-0.0147495269775,0.0,0.0,0.0,0.976204808221,0.216850576218
1565344084943589931,87075,1565344084883234609,map,0.628535270691,-0.0165338516235,0.0,0.0,0.0,0.976086059651,0.217384461621
1565344085010063837,87076,1565344084950073776,map,0.62841796875,-0.0164051055908,0.0,0.0,0.0,0.975768091156,0.218807294855
1565344085077188004,87077,1565344085017308984,map,0.627372741699,-0.0179624557495,0.0,0.0,0.0,0.975648089427,0.219341755255
1565344085143858525,87078,1565344085083293620,map,0.626620292664,-0.0186204910278,0.0,0.0,0.0,0.975504985896,0.219977322677
1565344085211433577,87079,1565344085150538203,map,0.626070022583,-0.018102645874,0.0,0.0,0.0,0.975259613401,0.221062630195
1565344085276533056,87080,1565344085216618307,map,0.624491691589,-0.0207538604736,0.0,0.0,0.0,0.975211417475,0.221275148235
1565344085343829931,87081,1565344085283200026,map,0.625720024109,-0.0202875137329,0.0,0.0,0.0,0.974736151799,0.223359428671
1565344085409660035,87082,1565344085349968151,map,0.62442779541,-0.0219888687134,0.0,0.0,0.0,0.974599108521,0.223956642389
1565344085477185660,87083,1565344085417292422,map,0.623558044434,-0.0223598480225,0.0,0.0,0.0,0.974472593128,0.224506492651
1565344085545151181,87084,1565344085483184766,map,0.623022079468,-0.0243062973022,0.0,0.0,0.0,0.974204187487,0.225668343112
1565344085609810816,87085,1565344085549924193,map,0.622388839722,-0.0248699188232,0.0,0.0,0.0,0.973990988481,0.226586747976
1565344085676417118,87086,1565344085616628515,map,0.621839523315,-0.0253047943115,0.0,0.0,0.0,0.973790156929,0.22744830241
1565344085747713993,87087,1565344085683819765,map,0.621287345886,-0.0265026092529,0.0,0.0,0.0,0.973456399886,0.228872535534
1565344085812641858,87088,1565344085751096640,map,0.620289802551,-0.0265998840332,0.0,0.0,0.0,0.973437925629,0.228951097284
1565344085876768420,87089,1565344085816658567,map,0.620016098022,-0.0282192230225,0.0,0.0,0.0,0.973139828726,0.230214842585
1565344085943778316,87090,1565344085883949557,map,0.620119094849,-0.0299625396729,0.0,0.0,0.0,0.972912010246,0.231175734711
1565344086009954514,87091,1565344085950606484,map,0.618169784546,-0.0305767059326,0.0,0.0,0.0,0.972795370203,0.231666069399
1565344086076833316,87092,1565344086017387942,map,0.617256164551,-0.0316295623779,0.0,0.0,0.0,0.972576128844,0.23258476649
1565344086143393577,87093,1565344086083274922,map,0.617723464966,-0.0319728851318,0.0,0.0,0.0,0.972286192211,0.23379384174
1565344086212585087,87094,1565344086150653359,map,0.61597442627,-0.0321779251099,0.0,0.0,0.0,0.972074957312,0.234670572008
1565344086277980191,87095,1565344086216998880,map,0.615308761597,-0.0335559844971,0.0,0.0,0.0,0.971900994822,0.235390008847
1565344086345293524,87096,1565344086283282057,map,0.61483001709,-0.0344877243042,0.0,0.0,0.0,0.971633203181,0.236492956504
1565344086409827327,87097,1565344086350049192,map,0.613858222961,-0.0366907119751,0.0,0.0,0.0,0.971590109446,0.236669937312
1565344086478453368,87098,1565344086417219244,map,0.612698554993,-0.0373668670654,0.0,0.0,0.0,0.971459079595,0.237207201982
1565344086543353785,87099,1565344086483333567,map,0.612297058105,-0.0379238128662,0.0,0.0,0.0,0.971207234098,0.238236245009
1565344086609675347,87100,1565344086549977526,map,0.611490249634,-0.038444519043,0.0,0.0,0.0,0.97091224124,0.239435627698
1565344086676513993,87101,1565344086616654505,map,0.610890388489,-0.0402317047119,0.0,0.0,0.0,0.97076471871,0.240033041285
1565344086745037743,87102,1565344086683734244,map,0.610137939453,-0.0406179428101,0.0,0.0,0.0,0.970591522719,0.240732415819
1565344086810295556,87103,1565344086750526536,map,0.607727050781,-0.0419874191284,0.0,0.0,0.0,0.970630452581,0.240575402985
1565344086878030347,87104,1565344086817591223,map,0.608708381653,-0.0424966812134,0.0,0.0,0.0,0.970173669635,0.242410913012
1565344086944714462,87105,1565344086883467005,map,0.607668876648,-0.0435762405396,0.0,0.0,0.0,0.970031239527,0.242980234468
1565344087009537639,87106,1565344086950048202,map,0.606611251831,-0.044397354126,0.0,0.0,0.0,0.969878661264,0.243588551505
1565344087076388889,87107,1565344087016738098,map,0.605845451355,-0.046217918396,0.0,0.0,0.0,0.969678349591,0.24438473425
1565344087143420399,87108,1565344087083391119,map,0.604040145874,-0.0472764968872,0.0,0.0,0.0,0.969530059696,0.244972372619
1565344087209657326,87109,1565344087150104869,map,0.603810310364,-0.047700881958,0.0,0.0,0.0,0.969304026277,0.245865216415
1565344087276782535,87110,1565344087216634661,map,0.602869033813,-0.0479860305786,0.0,0.0,0.0,0.969070169279,0.246785346027
1565344087343735451,87111,1565344087283817838,map,0.601934432983,-0.0498027801514,0.0,0.0,0.0,0.968987447223,0.247109949462
1565344087410616857,87112,1565344087350641744,map,0.600618362427,-0.0513896942139,0.0,0.0,0.0,0.968859942965,0.247609391819
1565344087477158212,87113,1565344087417396119,map,0.600412368774,-0.0518226623535,0.0,0.0,0.0,0.968687001351,0.248285105098
1565344087544183316,87114,1565344087483343775,map,0.598442077637,-0.0533399581909,0.0,0.0,0.0,0.968568025216,0.248748830208
1565344087610330399,87115,1565344087550642004,map,0.597943305969,-0.0545778274536,0.0,0.0,0.0,0.968409748584,0.24936430949
1565344087676830451,87116,1565344087616913827,map,0.596440315247,-0.0556163787842,0.0,0.0,0.0,0.968333038066,0.249662026327
1565344087744859045,87117,1565344087683635338,map,0.595666885376,-0.0562925338745,0.0,0.0,0.0,0.968187635501,0.250225303402
1565344087812084513,87118,1565344087750360285,map,0.594082832336,-0.0575456619263,0.0,0.0,0.0,0.968118036441,0.250494446081
1565344087876334305,87119,1565344087816609817,map,0.593053817749,-0.0588874816895,0.0,0.0,0.0,0.967894618937,0.251356333982
1565344087943249878,87120,1565344087883586379,map,0.59253692627,-0.0597524642944,0.0,0.0,0.0,0.967776213835,0.251811834381
1565344088009620659,87121,1565344087949964296,map,0.592351913452,-0.0617351531982,0.0,0.0,0.0,0.967726845149,0.252001494396
1565344088077346805,87122,1565344088016640702,map,0.589288711548,-0.0627555847168,0.0,0.0,0.0,0.967617134282,0.252422426587
1565344088143465763,87123,1565344088083218150,map,0.589304924011,-0.0635614395142,0.0,0.0,0.0,0.967447473317,0.253071899612
1565344088210427847,87124,1565344088149984608,map,0.5883436203,-0.0646276473999,0.0,0.0,0.0,0.967364699549,0.253388117453
1565344088276162117,87125,1565344088216593098,map,0.587191581726,-0.0658931732178,0.0,0.0,0.0,0.967193693877,0.254040072674
1565344088342776492,87126,1565344088283230858,map,0.586207389832,-0.06653881073,0.0,0.0,0.0,0.967057701844,0.254557265274
1565344088409778732,87127,1565344088350158306,map,0.585336685181,-0.0675344467163,0.0,0.0,0.0,0.966930554802,0.255039805108
1565344088477513576,87128,1565344088417257108,map,0.584383964539,-0.0698843002319,0.0,0.0,0.0,0.966923044814,0.255068275972
1565344088544758576,87129,1565344088484287264,map,0.582898139954,-0.0697765350342,0.0,0.0,0.0,0.966629593067,0.256178121249
1565344088609778055,87130,1565344088549970546,map,0.581120491028,-0.071268081665,0.0,0.0,0.0,0.966574876024,0.256384494537
1565344088677657690,87131,1565344088617109608,map,0.580187797546,-0.073260307312,0.0,0.0,0.0,0.96654876986,0.256482895105
1565344088746845451,87132,1565344088686662421,map,0.579356193542,-0.0737743377686,0.0,0.0,0.0,0.966344282801,0.257252263545
1565344088812449617,87133,1565344088750950077,map,0.578956604004,-0.0747289657593,0.0,0.0,0.0,0.966442285192,0.256883844164
1565344088877329826,87134,1565344088817106535,map,0.578550338745,-0.0767078399658,0.0,0.0,0.0,0.966300323091,0.2574173374
1565344088942839826,87135,1565344088883362368,map,0.57972240448,-0.0780467987061,0.0,0.0,0.0,0.966113618226,0.258117176254
1565344089009702117,87136,1565344088950222420,map,0.579469680786,-0.0806322097778,0.0,0.0,0.0,0.966165753595,0.257921958314
1565344089076660919,87137,1565344089017036014,map,0.580949783325,-0.0826625823975,0.0,0.0,0.0,0.966149917227,0.257981273433
1565344089143359096,87138,1565344089083560077,map,0.583940505981,-0.0853061676025,0.0,0.0,0.0,0.966195602161,0.257810120755
1565344089209805034,87139,1565344089150147681,map,0.586715698242,-0.08815574646,0.0,0.0,0.0,0.966127986303,0.258063391596
1565344089276521961,87140,1565344089216642785,map,0.589718818665,-0.0921239852905,0.0,0.0,0.0,0.966267327128,0.257541166659
1565344089343231805,87141,1565344089283405441,map,0.593441963196,-0.0951795578003,0.0,0.0,0.0,0.966223133742,0.257706918461
1565344089409970555,87142,1565344089350137368,map,0.598295211792,-0.0993175506592,0.0,0.0,0.0,0.966205282489,0.257773839034
1565344089476892377,87143,1565344089416652004,map,0.602979660034,-0.103370666504,0.0,0.0,0.0,0.966324285089,0.257327371352
1565344089543476492,87144,1565344089483289764,map,0.607856750488,-0.10740852356,0.0,0.0,0.0,0.966321309471,0.257338545233
1565344089609550763,87145,1565344089549974087,map,0.613499641418,-0.111706733704,0.0,0.0,0.0,0.966556229786,0.256454780928
1565344089677489252,87146,1565344089617119347,map,0.618074417114,-0.116525650024,0.0,0.0,0.0,0.9666241264,0.256198747581
1565344089744298211,87147,1565344089683710701,map,0.6236743927,-0.120415687561,0.0,0.0,0.0,0.966644036388,0.256123616472
1565344089810152429,87148,1565344089750475753,map,0.62993144989,-0.125595092773,0.0,0.0,0.0,0.967045319699,0.254604300136
1565344089876662846,87149,1565344089816828670,map,0.63688659668,-0.130047798157,0.0,0.0,0.0,0.967152979853,0.254195030561
1565344089943272533,87150,1565344089883232576,map,0.642637252808,-0.135770797729,0.0,0.0,0.0,0.967447382811,0.253072245598
1565344090010051856,87151,1565344089950055180,map,0.649600028992,-0.139734268188,0.0,0.0,0.0,0.967657263572,0.252268547895
