%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565344933140757160,99798,1565344933085256317,map,1.87731742859,0.704881668091,0.0,0.0,0.0,-0.504882257261,0.863188221828
1565344933207106431,99799,1565344933152031942,map,1.87757587433,0.705836296082,0.0,0.0,0.0,-0.505909047914,0.862586827652
1565344933273614660,99800,1565344933218414755,map,1.87889099121,0.706997871399,0.0,0.0,0.0,-0.507461141167,0.861674642893
1565344933340414764,99801,1565344933285189494,map,1.87887859344,0.706433296204,0.0,0.0,0.0,-0.508534577762,0.861041568811
1565344933406857680,99802,1565344933351932932,map,1.88000583649,0.708646774292,0.0,0.0,0.0,-0.509821987191,0.860279920361
1565344933473414608,99803,1565344933418550952,map,1.88081932068,0.710670471191,0.0,0.0,0.0,-0.510951684954,0.859609432034
1565344933546200337,99804,1565344933487025900,map,1.88110351562,0.711161613464,0.0,0.0,0.0,-0.512112652077,0.858918291564
1565344933613717524,99805,1565344933553597046,map,1.88193225861,0.711334228516,0.0,0.0,0.0,-0.513423479076,0.858135380423
1565344933680033878,99806,1565344933620525432,map,1.88294792175,0.712407112122,0.0,0.0,0.0,-0.514892947501,0.857254485327
1565344933746626274,99807,1565344933686989807,map,1.882563591,0.713851928711,0.0,0.0,0.0,-0.516020504432,0.856576230703
1565344933813347003,99808,1565344933753654077,map,1.88461780548,0.714970588684,0.0,0.0,0.0,-0.517345297896,0.855776748192
1565344933880286639,99809,1565344933820369702,map,1.88554859161,0.716242790222,0.0,0.0,0.0,-0.518738972601,0.854932674721
1565344933948225024,99810,1565344933887158296,map,1.88623523712,0.717419624329,0.0,0.0,0.0,-0.519912350779,0.85421961316
1565344934016362732,99811,1565344933954056369,map,1.88684558868,0.718325614929,0.0,0.0,0.0,-0.5213264757,0.853357314221
1565344934081844347,99812,1565344934020476525,map,1.88728046417,0.71942615509,0.0,0.0,0.0,-0.52242470702,0.852685420008
1565344934148632889,99813,1565344934087472306,map,1.88887119293,0.720197677612,0.0,0.0,0.0,-0.523785107931,0.851850433298
1565344934214144086,99814,1565344934154719598,map,1.88912773132,0.721507072449,0.0,0.0,0.0,-0.524924418931,0.851148843863
1565344934283602628,99815,1565344934220866108,map,1.89041900635,0.72247505188,0.0,0.0,0.0,-0.526341154303,0.850273479116
1565344934347682420,99816,1565344934286974858,map,1.89052581787,0.723063468933,0.0,0.0,0.0,-0.527405026925,0.849613993278
1565344934415082993,99817,1565344934354457879,map,1.89155387878,0.723536491394,0.0,0.0,0.0,-0.528621690898,0.848857530986
1565344934482617628,99818,1565344934421704129,map,1.89108562469,0.724393844604,0.0,0.0,0.0,-0.529663971153,0.848207567558
1565344934546966170,99819,1565344934486978712,map,1.89230918884,0.725311279297,0.0,0.0,0.0,-0.530985496691,0.847380907446
1565344934615583461,99820,1565344934553734650,map,1.89403533936,0.726107597351,0.0,0.0,0.0,-0.532437724855,0.84646917791
1565344934681216482,99821,1565344934621142462,map,1.89358520508,0.727548599243,0.0,0.0,0.0,-0.533462952413,0.845823432167
1565344934747006013,99822,1565344934686978452,map,1.89469623566,0.728515625,0.0,0.0,0.0,-0.534648188733,0.845074738875
1565344934815349555,99823,1565344934753531785,map,1.8950548172,0.728944778442,0.0,0.0,0.0,-0.535562400099,0.844495657538
1565344934879773826,99824,1565344934820339285,map,1.89587211609,0.729479789734,0.0,0.0,0.0,-0.536718414327,0.843761425832
1565344934946367419,99825,1565344934886902254,map,1.89711761475,0.731051445007,0.0,0.0,0.0,-0.538187134724,0.842825372196
1565344935013371065,99826,1565344934953424858,map,1.89700603485,0.731854438782,0.0,0.0,0.0,-0.53919147822,0.842183204425
1565344935081335076,99827,1565344935020381525,map,1.89809131622,0.732498168945,0.0,0.0,0.0,-0.540309615189,0.841466291502
1565344935146786221,99828,1565344935086843035,map,1.89916706085,0.733055114746,0.0,0.0,0.0,-0.541226935083,0.840876569266
1565344935214559607,99829,1565344935154289441,map,1.89846801758,0.733469009399,0.0,0.0,0.0,-0.542160039082,0.840275247775
1565344935281037524,99830,1565344935220215796,map,1.89938163757,0.735226631165,0.0,0.0,0.0,-0.543218590844,0.839591306864
1565344935347618930,99831,1565344935286793035,map,1.89964008331,0.735342025757,0.0,0.0,0.0,-0.544309681178,0.838884360908
