%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1565341090164762792,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090214522740,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090264808678,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090314859876,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090364661646,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090414259407,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090465396021,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090514915969,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090565591438,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090616185396,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090665528730,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090715434563,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090765504094,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090815026803,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090865484980,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090915146125,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341090964997323,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091014986698,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091065213990,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091115587740,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091165216177,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091215236438,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091265218209,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091315259823,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091365422479,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091415258990,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091465248677,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091515260656,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091565276281,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341091615337740,1550.0,1585.35272181,1585.35272181,1550.0,0.0,0.0
1565341091665254354,1550.0,1585.35272181,1585.35272181,1550.0,0.0,0.0
1565341091715608000,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341091765441750,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341091815643469,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341091865330031,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341091915452063,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341091965269927,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092015259458,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092065275500,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092115309615,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092165365708,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092215306802,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092265248937,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092315304667,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092365317479,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092415255656,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092465824927,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092515915239,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092565286437,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092615309198,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092665308312,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092715363937,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092765260604,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092815239666,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092865536802,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092915595916,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341092965520396,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341093014934823,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341093064931541,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341093114982166,1550.0,1589.69277442,1589.69277442,1550.0,0.0,0.0
1565341093164892270,1550.0,1589.69277442,1589.69277442,1550.0,0.0,0.0
1565341093214887218,1550.0,1589.69277442,1589.69277442,1550.0,0.0,0.0
1565341093264845916,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093314863520,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093364862010,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093414856177,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093464866385,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093514848885,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093564862062,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093614882374,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093665225239,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093715440604,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093764839874,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093814876385,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093865036072,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093914844510,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341093964839510,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094015328676,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094064835656,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094115225083,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094164877114,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094214903208,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094264893468,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094314827010,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094365251072,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094414882947,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094464915291,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094514997843,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094564889770,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094614926280,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094664904145,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094714901541,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094764916124,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094814928884,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094865481228,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094914856697,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341094965912374,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095015208572,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095065535238,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095115061905,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095165658520,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095215043988,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095265161436,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095314618728,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095365138468,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095415116228,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095465118728,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095515121957,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095565026905,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095615024197,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095665185499,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095715568467,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095765284561,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095815074717,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095865100394,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095915852842,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341095965343676,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096014815863,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096066068571,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096115990342,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096165369248,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096215321592,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096265263103,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096315361123,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096364947425,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096414896123,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096465584353,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096515477373,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096565346488,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096614804248,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096664873311,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096715499352,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096764835290,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096815702842,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096865887790,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096915733519,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341096964985290,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097015451123,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097064904040,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097115283519,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097165059196,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097215489613,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097265751331,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097315563623,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097365525550,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097415558571,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097465710029,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097515334456,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097565507321,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097615518935,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097665267060,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097715158571,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097764926175,1550.0,1600.0,1600.0,1550.0,0.0,0.0
1565341097814888102,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341097864830081,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341097914948675,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341097964859873,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098014917008,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098064845862,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098114965237,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098164957789,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098215171852,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098265403883,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098315326123,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098365288466,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098415298102,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098465282008,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098515227893,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098565791487,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098614817425,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098665357789,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098715676070,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098765317789,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098814803466,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098865043518,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098915268570,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341098965048414,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099015249664,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099065357477,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099115716747,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099165438935,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099215652008,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099265478101,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099315632164,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099365494195,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099415587633,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099464793518,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099515649456,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099564863570,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099614856851,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099665237164,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099715625966,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099764829820,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099814841278,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099864900341,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099914904403,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565341099964963674,1550.0,1550.0,1550.0,1550.0,0.0,0.0
