%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565341090185307115,42154,1565341090130269294,map,1.32407665253,0.102174758911,0.0,0.0,0.0,-0.296215606806,0.955121099277
1565341090252553574,42155,1565341090197389814,map,1.32892608643,0.101969718933,0.0,0.0,0.0,-0.299630621816,0.954055286904
1565341090318957167,42156,1565341090263869814,map,1.33243083954,0.102516174316,0.0,0.0,0.0,-0.302745963326,0.953071288881
1565341090385303365,42157,1565341090330237575,map,1.33739471436,0.102704048157,0.0,0.0,0.0,-0.305990634318,0.952034522331
1565341090452165917,42158,1565341090396894710,map,1.34168434143,0.102975845337,0.0,0.0,0.0,-0.309159879757,0.951010078153
1565341090526041490,42159,1565341090466086012,map,1.34551048279,0.103067398071,0.0,0.0,0.0,-0.31245796363,0.949931587518
1565341090592071386,42160,1565341090532507679,map,1.35049247742,0.103345870972,0.0,0.0,0.0,-0.315947507806,0.948776671463
1565341090658855553,42161,1565341090599263408,map,1.35422325134,0.102722167969,0.0,0.0,0.0,-0.319062915531,0.947733536355
1565341090726093209,42162,1565341090666558512,map,1.35852241516,0.103036880493,0.0,0.0,0.0,-0.322127706341,0.946696224143
1565341090793417844,42163,1565341090732976689,map,1.36277770996,0.103212356567,0.0,0.0,0.0,-0.325275249292,0.945619380194
1565341090860415709,42164,1565341090799526064,map,1.36658763885,0.10343170166,0.0,0.0,0.0,-0.328207501945,0.944605650876
1565341090927647219,42165,1565341090866639866,map,1.37137794495,0.104066848755,0.0,0.0,0.0,-0.331215782809,0.943555035606
1565341090993348209,42166,1565341090932678564,map,1.3756608963,0.104212760925,0.0,0.0,0.0,-0.33462222401,0.942352358303
1565341091059711177,42167,1565341090999563095,map,1.379778862,0.105127334595,0.0,0.0,0.0,-0.337632044609,0.941278174852
1565341091126936021,42168,1565341091066742418,map,1.38450813293,0.105959892273,0.0,0.0,0.0,-0.340607931096,0.940205422913
1565341091192140292,42169,1565341091132380022,map,1.38784599304,0.106233596802,0.0,0.0,0.0,-0.343486367638,0.939157662614
1565341091261696646,42170,1565341091199251012,map,1.39155006409,0.106966972351,0.0,0.0,0.0,-0.34627099697,0.938134530149
1565341091327798052,42171,1565341091266920126,map,1.39594268799,0.107249259949,0.0,0.0,0.0,-0.349177022205,0.93705677905
1565341091392201594,42172,1565341091332155387,map,1.40023517609,0.108075141907,0.0,0.0,0.0,-0.351986413507,0.936005109338
1565341091459897427,42173,1565341091399601220,map,1.40387248993,0.108820915222,0.0,0.0,0.0,-0.354818494616,0.934935204107
1565341091525894511,42174,1565341091466408668,map,1.40762329102,0.10897064209,0.0,0.0,0.0,-0.357445818195,0.933933877239
1565341091592438886,42175,1565341091532206533,map,1.41233825684,0.109417915344,0.0,0.0,0.0,-0.360466203068,0.932772274698
1565341091658692896,42176,1565341091598758408,map,1.41637229919,0.109359741211,0.0,0.0,0.0,-0.363236701495,0.931696892067
1565341091726399719,42177,1565341091665807939,map,1.41991138458,0.110277175903,0.0,0.0,0.0,-0.365907473967,0.930651234618
1565341091792838156,42178,1565341091732407626,map,1.42455482483,0.111833572388,0.0,0.0,0.0,-0.368168725422,0.92975899545
1565341091860197011,42179,1565341091799119345,map,1.42761421204,0.112649917603,0.0,0.0,0.0,-0.368774033072,0.929519075938
1565341091926234875,42180,1565341091865707366,map,1.43163013458,0.113911628723,0.0,0.0,0.0,-0.36757678711,0.929993175017
1565341091993679823,42181,1565341091933010907,map,1.43464183807,0.115919113159,0.0,0.0,0.0,-0.364539827013,0.931187797666
1565341092060590396,42182,1565341091999714032,map,1.43863487244,0.117036819458,0.0,0.0,0.0,-0.360502230018,0.932758351424
1565341092125801594,42183,1565341092066350178,map,1.44184684753,0.119013786316,0.0,0.0,0.0,-0.354473857963,0.93506592496
1565341092193558573,42184,1565341092133119189,map,1.44655132294,0.120025634766,0.0,0.0,0.0,-0.346953542115,0.937882316505
1565341092260795083,42185,1565341092199851324,map,1.44988059998,0.121780395508,0.0,0.0,0.0,-0.338079271959,0.941117636575
1565341092325506333,42186,1565341092266084709,map,1.45350837708,0.122903823853,0.0,0.0,0.0,-0.327340975231,0.944906284207
1565341092392340500,42187,1565341092332488772,map,1.45810413361,0.124708175659,0.0,0.0,0.0,-0.316148597829,0.948709683776
1565341092459832114,42188,1565341092399570959,map,1.46175956726,0.126696586609,0.0,0.0,0.0,-0.302970912494,0.952999803873
1565341092526350864,42189,1565341092466179605,map,1.46505260468,0.128392219543,0.0,0.0,0.0,-0.288826020119,0.957381601088
1565341092593271958,42190,1565341092532494553,map,1.46747016907,0.129379272461,0.0,0.0,0.0,-0.273460560073,0.961883216448
1565341092659548000,42191,1565341092599096168,map,1.47093009949,0.131944656372,0.0,0.0,0.0,-0.257151650824,0.966371061487
1565341092726262687,42192,1565341092665774501,map,1.47429847717,0.134152412415,0.0,0.0,0.0,-0.239592294555,0.970873592385
1565341092792695500,42193,1565341092732572730,map,1.47669410706,0.135684013367,0.0,0.0,0.0,-0.220816804958,0.975315302171
1565341092860203781,42194,1565341092799216272,map,1.47968578339,0.137784004211,0.0,0.0,0.0,-0.200729083282,0.979646791004
1565341092926602375,42195,1565341092865896324,map,1.48439979553,0.138694763184,0.0,0.0,0.0,-0.179472394761,0.983763009835
1565341092993985708,42196,1565341092932834032,map,1.4898891449,0.139730453491,0.0,0.0,0.0,-0.157865777805,0.987460579567
1565341093061110864,42197,1565341092999097313,map,1.49622344971,0.141324996948,0.0,0.0,0.0,-0.1358771852,0.990725688847
1565341093126726854,42198,1565341093066423355,map,1.50416278839,0.142358779907,0.0,0.0,0.0,-0.113476085552,0.993540727906
1565341093194070968,42199,1565341093133112157,map,1.51126289368,0.144038200378,0.0,0.0,0.0,-0.0906068583252,0.995886739155
1565341093260048625,42200,1565341093199758042,map,1.51684856415,0.145486831665,0.0,0.0,0.0,-0.0674785132651,0.997720727582
1565341093327615968,42201,1565341093266274240,map,1.51842784882,0.146333694458,0.0,0.0,0.0,-0.0437724497768,0.999041526985
