%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1565338972514076204,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972564313965,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972614151934,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972664152871,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972714124902,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972764951986,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972815619173,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972865406048,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972914970735,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338972965195371,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973015335267,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973065348027,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973115236256,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973165150631,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973215323756,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973265510840,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973316364069,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973365621569,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973415607246,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973464913235,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973514903756,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973565717610,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973614806829,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973665181933,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973715649537,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973764980318,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973814867610,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973865361516,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973915936829,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338973965483391,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974015416412,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974065701360,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974116439329,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974165502923,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974215276829,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974265258131,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974315254381,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974364938964,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974414909954,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338974464919537,1550.0,1550.0,1559.93184745,1559.93184745,0.0,0.0
1565338974515074797,1550.0,1550.0,1559.93184745,1559.93184745,0.0,0.0
1565338974565162506,1550.0,1550.0,1579.46690619,1579.46690619,0.0,0.0
1565338974614859745,1550.0,1550.0,1579.46690619,1579.46690619,0.0,0.0
1565338974665317401,1550.0,1550.0,1590.31864405,1590.31864405,0.0,0.0
1565338974715463547,1550.0,1550.0,1590.31864405,1590.31864405,0.0,0.0
1565338974766327870,1550.0,1550.0,1594.65869963,1594.65869963,0.0,0.0
1565338974815036881,1550.0,1550.0,1594.65869963,1594.65869963,0.0,0.0
1565338974865201464,1550.0,1550.0,1594.65869963,1594.65869963,0.0,0.0
1565338974915195787,1550.0,1550.0,1616.36217833,1616.36217833,0.0,0.0
1565338974964784797,1550.0,1550.0,1616.36217833,1616.36217833,0.0,0.0
1565338975014790735,1550.0,1550.0,1631.55718446,1631.55718446,0.0,0.0
1565338975065584797,1550.0,1550.0,1631.55718446,1631.55718446,0.0,0.0
1565338975114786724,1550.0,1550.0,1630.47136664,1630.47136664,0.0,0.0
1565338975165051151,1550.0,1550.0,1630.47136664,1630.47136664,0.0,0.0
1565338975215029953,1550.0,1550.0,1630.47136664,1630.47136664,0.0,0.0
1565338975265021620,1550.0,1550.0,1630.47136664,1630.47136664,0.0,0.0
1565338975315662193,1550.0,1550.0,1630.47136664,1630.47136664,0.0,0.0
1565338975364878651,1550.0,1550.0,1641.32310748,1641.32310748,0.0,0.0
1565338975415737818,1550.0,1550.0,1641.32310748,1641.32310748,0.0,0.0
1565338975464947870,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975515361984,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975564711620,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975614657089,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975664913182,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975715587297,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975764714797,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975815808286,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975864895734,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975915289745,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338975964674016,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976014946516,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976064892245,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976115191151,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976165001724,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976215080109,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976264927818,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976315050109,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976365256880,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976415757870,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976465264536,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976515912765,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976565417192,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976615776567,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976665460838,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976715837401,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976765322713,1550.0,1550.0,1650.0,1650.0,0.0,0.0
1565338976815326619,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338976865325994,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338976915665109,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338976965719380,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977015261099,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977065719484,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977115685265,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977165203755,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977215257192,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977265581307,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977315281411,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977365590682,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977415257348,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977465240317,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977515430630,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977565244900,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977615580577,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977665702505,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977715932400,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977765788494,1550.0,1550.0,1550.0,1550.0,0.0,0.0
1565338977815397036,1550.0,1550.0,1550.0,1550.0,0.0,0.0
