%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565338972508254069,10389,1565338972453141195,map,1.49276542664,0.118893623352,0.0,0.0,0.0,-0.0422456009608,0.999107256104
1565338972575146621,10390,1565338972520126976,map,1.49040031433,0.115447998047,0.0,0.0,0.0,-0.0423192064174,0.999104141103
1565338972641916256,10391,1565338972586580258,map,1.48630046844,0.112057685852,0.0,0.0,0.0,-0.042275614864,0.999105986564
1565338972707967090,10392,1565338972653070622,map,1.48327159882,0.108035087585,0.0,0.0,0.0,-0.0423554135481,0.999102606814
1565338972781806569,10393,1565338972722102133,map,1.4795589447,0.104619026184,0.0,0.0,0.0,-0.0422022474778,0.999109088292
1565338972848484069,10394,1565338972788777705,map,1.4775800705,0.10142993927,0.0,0.0,0.0,-0.0424445019089,0.999098826072
1565338972917092090,10395,1565338972855759841,map,1.47529602051,0.0987873077393,0.0,0.0,0.0,-0.0427177199881,0.999087181581
1565338972982060006,10396,1565338972922429007,map,1.47230052948,0.0952854156494,0.0,0.0,0.0,-0.0425898057302,0.999092642575
1565338973048826204,10397,1565338972988680570,map,1.46968078613,0.0918025970459,0.0,0.0,0.0,-0.042515486511,0.999095807922
1565338973115745683,10398,1565338973054777601,map,1.46611309052,0.0878505706787,0.0,0.0,0.0,-0.0423423122901,0.999103162136
1565338973182078183,10399,1565338973121480778,map,1.46405792236,0.0852861404419,0.0,0.0,0.0,-0.0424280658463,0.999099524186
1565338973248647506,10400,1565338973188073591,map,1.46139526367,0.0810880661011,0.0,0.0,0.0,-0.0422977679586,0.999105048944
1565338973316655996,10401,1565338973254883382,map,1.4594745636,0.078013420105,0.0,0.0,0.0,-0.0420436016377,0.999115776855
1565338973381864381,10402,1565338973321440726,map,1.4560546875,0.0747175216675,0.0,0.0,0.0,-0.0417753781838,0.999127027849
