%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1565341597521012078,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597569730463,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597619856401,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597670623224,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597722089682,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597770237911,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597827803328,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597896569005,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597972052182,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341597982408901,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598035941661,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598072388172,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598122414994,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598172708015,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598222847286,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598272986869,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598323337859,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598373165724,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598423568796,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598473540880,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598523678119,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341598666053119,0.0559179410338,-0.0,0.0,0.0,0.0,0.0
1565341598769437911,0.0667439773679,-0.0,0.0,0.0,0.0,0.0
1565341598877639369,0.142719000578,-0.0,0.0,0.0,0.0,0.0
1565341598990082859,0.164435341954,-0.0,0.0,0.0,0.0,0.0
1565341599093852077,0.164435341954,-0.0,0.0,0.0,0.0,0.0
1565341599197316765,0.153577163815,-0.0,0.0,0.0,0.0,0.0
1565341599341766088,0.511703848839,-0.0,0.0,0.0,0.0,0.0
1565341599453892650,0.631079435349,-0.0,0.0,0.0,0.0,0.0
1565341599565576088,0.674479961395,-0.0,0.0,0.0,0.0,0.0
1565341599697064994,0.815571844578,-0.0,0.0,0.0,0.0,0.0
1565341599840904421,0.91323107481,-0.0,0.0,0.0,0.0,0.0
1565341599941564838,0.934947371483,-0.0,0.0,0.0,0.0,0.0
1565341599993406296,0.934947371483,-0.0,0.0,0.0,0.0,0.0
1565341600130187702,0.934947371483,-0.0,0.0,0.0,0.0,0.0
1565341600179632650,0.934947371483,-0.0,0.0,0.0,0.0,0.0
1565341600331767598,0.924089252949,-0.0,0.0,0.0,0.0,0.0
1565341600379446296,0.924089252949,-0.0,0.0,0.0,0.0,0.0
1565341600509572181,0.902372896671,-0.0,0.0,0.0,0.0,0.0
1565341600629654004,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341600741734889,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341600792987441,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341600921548483,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601037687858,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601141650566,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601249346191,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601355083899,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601403443170,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601550035306,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601599797285,0.848114192486,-0.0,0.0,0.0,0.0,0.0
1565341601701965358,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341601752135722,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341601804437649,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341601915812701,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341601926841503,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341601953613743,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602002643014,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602052885201,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602102838743,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602153163535,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602203608691,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602253611555,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602303686816,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602354270514,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602403832753,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602454594941,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602504793795,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602554821087,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602604986399,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602655237441,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602705638534,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602755427753,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602805897441,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602856200826,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341602906185045,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341603045691763,0.121034801006,-0.0,0.0,0.0,0.0,0.0
1565341603150950878,0.272952735424,-0.0,0.0,0.0,0.0,0.0
1565341603259769055,0.403186440468,-0.0,0.0,0.0,0.0,0.0
1565341603378513899,0.403186440468,-0.0,0.0,0.0,0.0,0.0
1565341603473364732,0.403186440468,-0.0,0.0,0.0,0.0,0.0
1565341603577280201,0.403186440468,-0.0,0.0,0.0,0.0,0.0
1565341603721700565,0.663621783257,-0.0,0.0,0.0,0.0,0.0
1565341603858388169,0.717880487442,-0.0,0.0,0.0,0.0,0.0
1565341603969324211,0.826397895813,-0.0,0.0,0.0,0.0,0.0
1565341604117939940,0.902372896671,-0.0,0.0,0.0,0.0,0.0
1565341604233404211,0.945773422718,-0.0,0.0,0.0,0.0,0.0
1565341604353520669,0.945773422718,-0.0,0.0,0.0,0.0,0.0
1565341604457446659,0.956631600857,-0.0,0.0,0.0,0.0,0.0
1565341604579119627,0.967489778996,-0.0,0.0,0.0,0.0,0.0
1565341604681638117,0.967489778996,-0.0,0.0,0.0,0.0,0.0
1565341604797610773,1.0,-0.0,0.0,0.0,0.0,0.0
1565341604921663534,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341604971585669,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605022487127,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605072623273,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605122886086,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605173457648,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605222980981,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605272812231,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605323099471,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605373492752,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605425151294,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605473840617,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605524407440,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605574362856,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605625462127,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605674472596,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605725614939,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605774559627,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605826782179,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605895026658,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605947563221,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341605982756502,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606025650044,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606075583533,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606126342596,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606175914210,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606226306762,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606293710408,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606328296502,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606377599783,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606431022543,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606477185773,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606529085043,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606577580825,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606627888064,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606678134991,-0.0,-0.0,0.0,0.0,0.0,0.0
1565341606782214158,-0.131828710437,-0.0,0.0,0.0,0.0,0.0
1565341606831871918,-0.131828710437,-0.0,0.0,0.0,0.0,0.0
1565341606894236345,-0.131828710437,-0.0,0.0,0.0,0.0,0.0
1565341606951798845,-0.131828710437,-0.0,0.0,0.0,0.0,0.0
1565341607077575460,-0.272920608521,-0.0,0.0,0.0,0.0,0.0
1565341607209348793,-0.316321134567,-0.0,0.0,0.0,0.0,0.0
1565341607313493689,-0.370579838753,-0.0,0.0,0.0,0.0,0.0
1565341607421682178,-0.414012491703,-0.0,0.0,0.0,0.0,0.0
