%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565341597522324005,49764,1565341597466998735,map,1.31492328644,0.182685852051,0.0,0.0,0.0,-0.0149398568983,0.99988839411
1565341597588599109,49765,1565341597533473058,map,1.31932544708,0.181408882141,0.0,0.0,0.0,-0.0172236110172,0.99985166261
1565341597655029161,49766,1565341597600099048,map,1.32081127167,0.18009185791,0.0,0.0,0.0,-0.0197213339778,0.999805515581
1565341597722110620,49767,1565341597666761340,map,1.32415485382,0.180425643921,0.0,0.0,0.0,-0.022463728627,0.99974765861
1565341597788553276,49768,1565341597733656444,map,1.32739830017,0.178148269653,0.0,0.0,0.0,-0.0249237553478,0.99968935496
1565341597861151453,49769,1565341597801318631,map,1.33029651642,0.177671432495,0.0,0.0,0.0,-0.0273860144436,0.999624932769
1565341597928078224,49770,1565341597868726444,map,1.33327674866,0.176470756531,0.0,0.0,0.0,-0.0297975851355,0.999555953371
1565341597995355567,49771,1565341597935394517,map,1.33565235138,0.176054000854,0.0,0.0,0.0,-0.0315586707631,0.999501901099
1565341598062820359,49772,1565341598002027954,map,1.34042072296,0.174339294434,0.0,0.0,0.0,-0.0335753365555,0.999436189446
1565341598128624265,49773,1565341598068688214,map,1.34169006348,0.173269271851,0.0,0.0,0.0,-0.0353207159105,0.999376028844
1565341598194691088,49774,1565341598135279516,map,1.34463214874,0.171917915344,0.0,0.0,0.0,-0.0373521299609,0.999302165707
1565341598263192130,49775,1565341598202670714,map,1.3468837738,0.171297073364,0.0,0.0,0.0,-0.039449618525,0.999221560815
1565341598329526140,49776,1565341598268746600,map,1.34996032715,0.17036151886,0.0,0.0,0.0,-0.0412589323784,0.999148487713
1565341598395479942,49777,1565341598335378214,map,1.35290813446,0.169813156128,0.0,0.0,0.0,-0.0434647061457,0.999054963112
1565341598462257963,49778,1565341598401997225,map,1.35380077362,0.168971061707,0.0,0.0,0.0,-0.0449719430858,0.998988250349
1565341598530213901,49779,1565341598468883110,map,1.35727214813,0.168226242065,0.0,0.0,0.0,-0.0466417409456,0.998911681783
1565341598595397911,49780,1565341598535248839,map,1.35916137695,0.167184829712,0.0,0.0,0.0,-0.0482897377164,0.998833370103
1565341598662668796,49781,1565341598602216183,map,1.36304950714,0.166975021362,0.0,0.0,0.0,-0.0504419371716,0.998726995217
1565341598728591869,49782,1565341598669264568,map,1.36411762238,0.166717529297,0.0,0.0,0.0,-0.0517886697428,0.99865806645
1565341598796681244,49783,1565341598736542433,map,1.36797523499,0.164560317993,0.0,0.0,0.0,-0.0533895777448,0.998573759413
1565341598862833119,49784,1565341598802843891,map,1.37091636658,0.163604736328,0.0,0.0,0.0,-0.0546273067256,0.998506813878
1565341598929201036,49785,1565341598868754516,map,1.37230873108,0.162233352661,0.0,0.0,0.0,-0.0558397188538,0.998439745702
1565341598996599057,49786,1565341598935560558,map,1.37630176544,0.162220954895,0.0,0.0,0.0,-0.0573224489111,0.998355716591
1565341599061946036,49787,1565341599002028110,map,1.37811756134,0.161138534546,0.0,0.0,0.0,-0.0584592263125,0.998289797032
1565341599128115411,49788,1565341599068686912,map,1.38180732727,0.160586357117,0.0,0.0,0.0,-0.0597108790129,0.998215713625
1565341599194867963,49789,1565341599135344881,map,1.38393688202,0.159978866577,0.0,0.0,0.0,-0.0608410700712,0.998147466155
1565341599262234421,49790,1565341599202597120,map,1.38691902161,0.158983230591,0.0,0.0,0.0,-0.062030197184,0.998074273107
1565341599329909942,49791,1565341599269402120,map,1.38982200623,0.158338546753,0.0,0.0,0.0,-0.0629265615763,0.998018160079
1565341599394792181,49792,1565341599335326391,map,1.39150238037,0.158613204956,0.0,0.0,0.0,-0.064082699054,0.997944591489
1565341599462694994,49793,1565341599402831703,map,1.39416694641,0.157742500305,0.0,0.0,0.0,-0.0649025790531,0.997891604951
1565341599528398015,49794,1565341599468732433,map,1.39756774902,0.156740188599,0.0,0.0,0.0,-0.065306792829,0.99786523279
1565341599595239890,49795,1565341599535368735,map,1.40052318573,0.156234741211,0.0,0.0,0.0,-0.0662419866903,0.997803587486
1565341599661963275,49796,1565341599602096287,map,1.40612506866,0.155840873718,0.0,0.0,0.0,-0.0671528585849,0.997742699088
1565341599728869681,49797,1565341599669074985,map,1.40934753418,0.155934333801,0.0,0.0,0.0,-0.0676271844893,0.997710661423
1565341599796432025,49798,1565341599735450089,map,1.41333580017,0.154508590698,0.0,0.0,0.0,-0.0683027275683,0.997664641754
1565341599862082754,49799,1565341599802255610,map,1.41994285583,0.154243469238,0.0,0.0,0.0,-0.0688012773232,0.997630384581
1565341599928788015,49800,1565341599868789203,map,1.4245300293,0.153673171997,0.0,0.0,0.0,-0.0691720863536,0.997604742606
1565341599995802285,49801,1565341599935514672,map,1.43021583557,0.15355682373,0.0,0.0,0.0,-0.0691544856275,0.997605962852
1565341600061577650,49802,1565341600002116078,map,1.43830871582,0.153126716614,0.0,0.0,0.0,-0.0693911422366,0.997589529506
1565341600128913744,49803,1565341600069263839,map,1.44556903839,0.153015136719,0.0,0.0,0.0,-0.0692603275074,0.997598620204
1565341600195546192,49804,1565341600136082172,map,1.45406532288,0.152056694031,0.0,0.0,0.0,-0.0693369137299,0.997593300095
1565341600262829577,49805,1565341600203139516,map,1.46350669861,0.15124797821,0.0,0.0,0.0,-0.0689537406888,0.997619858285
1565341600328857494,49806,1565341600268766286,map,1.47284221649,0.150957107544,0.0,0.0,0.0,-0.0688243491058,0.997628793174
1565341600394911817,49807,1565341600335501339,map,1.48228168488,0.150134086609,0.0,0.0,0.0,-0.0686095660373,0.997643587384
1565341600461872598,49808,1565341600402288318,map,1.49588298798,0.149492263794,0.0,0.0,0.0,-0.0681362233675,0.997676027108
1565341600528482962,49809,1565341600468817068,map,1.50542926788,0.148864746094,0.0,0.0,0.0,-0.0676293253439,0.997710516309
1565341600596501348,49810,1565341600536022588,map,1.51686668396,0.147909164429,0.0,0.0,0.0,-0.0670669835131,0.997748475179
1565341600661458223,49811,1565341600602132641,map,1.52883911133,0.14771270752,0.0,0.0,0.0,-0.0670812564127,0.997747515676
1565341600728619889,49812,1565341600669121338,map,1.53888988495,0.1474609375,0.0,0.0,0.0,-0.0665619519377,0.997782294168
